document_repository_link_id,document_id,repository_id,document_url,repository_url,predictive_model_confidence,label
343831,336793,330647,https://doi.org/10.48550/arxiv.2410.02530,https://github.com/spaceml-org/sdo-fm,0.9996134638786316,
497425,490181,484241,https://doi.org/10.26226/morressier.604907f41a80aac83ca25cf0,https://github.com/jipspel/tacas21-artifact,0.9996201992034912,
279579,272646,266395,https://doi.org/10.1109/tits.2026.3655007,https://github.com/louisyxlu/gmva,0.9996211528778076,
354729,347688,341545,https://doi.org/10.3389/fmars.2022.904859,https://github.com/rbeas/in_vs_its,0.9996274709701538,
375561,368518,362377,https://doi.org/10.1137/1.9781611974331.ch2,https://github.com/lducas/ldsieve,0.9996315240859985,
243703,236862,230519,https://doi.org/10.1109/vizsec.2018.8709204,https://github.com/pietroborrello/ropmate,0.9996331930160522,
439862,432661,426678,https://doi.org/10.1016/j.xgen.2023.100341,https://github.com/masadler/drugtargetmethodcomparison,0.9996490478515625,
437946,430748,424762,https://doi.org/10.32614/cran.package.robregcc,https://github.com/amishra-stats/robregcc,0.9996490478515625,
315707,308711,302523,https://doi.org/10.1093/bioinformatics/bty816,https://github.com/haddocking/prodigy-lig,0.9996631145477295,
229677,222874,216493,https://doi.org/10.1109/tcsvt.2020.3047084,https://github.com/dlut-lab-zmn/source-attack,0.9996634721755981,
358054,351013,344870,https://doi.org/10.1371/journal.pcbi.1006402,https://github.com/deriteidavid/cell_cycle_apoptosis_sizek_etal_ploscompbio_2019,0.9996646642684937,
445316,438109,432132,https://doi.org/10.1016/j.media.2025.103738,https://github.com/wzhjerry/set,0.9996781349182129,
372940,365897,359756,https://doi.org/10.1016/j.amc.2019.03.047,https://github.com/dhermes/k-compensated-de-casteljau,0.999678373336792,
449671,442460,436487,https://doi.org/10.1038/s41598-023-30438-w,https://github.com/dppant/magnetism-prediction,0.9996844530105591,
272375,265462,259191,https://doi.org/10.1007/978-3-031-54303-6_6,https://github.com/carloshernandezp/xai-healthcare,0.9996910095214844,
478466,471240,465282,https://doi.org/10.1145/3550454.3555506,https://github.com/mrtornado24/ide-3d,0.9996963739395142,
392773,385730,379589,https://doi.org/10.48550/arxiv.2201.03445,https://github.com/sidleal/nilcmetrix,0.9996986389160156,
376371,369328,363187,https://doi.org/10.1186/s13059-014-0509-9,https://github.com/mourisl/lighter,0.9996989965438843,
211501,204751,198317,https://doi.org/10.1109/tvcg.2018.2864909,https://github.com/kalealex/jobs-report-hops,0.9997047781944275,
468643,461424,455459,https://doi.org/10.1177/25152459221147250,https://github.com/galraz/icatcher_plus,0.9997097849845886,
351782,344742,338598,https://doi.org/10.1093/bib/bbaf268,https://github.com/doriszmr/scatd,0.9997209906578064,
204347,197626,191163,https://doi.org/10.1098/rsos.160652,https://github.com/drgmk/rzpsc,0.9997232556343079,
370486,363444,357302,https://doi.org/10.1186/s13104-016-2340-8,https://github.com/dombennett/treeman,0.9997269511222839,
213824,207067,200640,https://doi.org/10.48550/arxiv.1808.06586,https://github.com/xy-guo/learning-monocular-depth-by-stereo,0.9997280240058899,
402933,395889,389749,https://doi.org/10.64898/2026.02.20.707056,https://github.com/heasleyl/a_unified_model_of_aneuploid_karyotype_dynamics,0.9997305274009705,
355679,348638,342495,https://doi.org/10.1093/bioinformatics/btad140,https://github.com/jiangyanyu/intestline,0.9997326731681824,
338603,331573,325419,https://doi.org/10.1016/j.cose.2022.102643,https://github.com/javieryuste/optimization-of-code-caves-in-malware-binaries-to-evade-machine-learning-detectors,0.9997337460517883,
228249,221450,215065,https://doi.org/10.48550/arxiv.2601.02783,https://github.com/junjue-wang/earthvl,0.9997366070747375,
394656,387613,381472,https://doi.org/10.1145/3526113.3545651,https://github.com/joaobelo92/auit,0.9997382760047913,
321185,314176,308001,https://doi.org/10.1016/j.mcpro.2024.100849,https://github.com/nh2tran/novoboard,0.9997448325157166,
299687,292721,286503,https://doi.org/10.48550/arxiv.2502.02674,https://github.com/mcstanle/adaptive-functional-ci,0.9997455477714539,
213873,207116,200689,https://doi.org/10.1109/ccgrid54584.2022.00071,https://github.com/gtkernel/coeus-sim,0.9997461438179016,
309956,302971,296772,https://doi.org/10.48550/arxiv.2208.07959,https://github.com/zilongxie/latentregmissingknockoff,0.9997462630271912,
435030,427835,421846,https://doi.org/10.1145/3176245.3167081,https://github.com/cmcl/triangulating-context-lemmas,0.9997480511665344,
200935,194231,187751,https://doi.org/10.48550/arxiv.2305.01481,https://github.com/d-ailin/latent-agreement,0.9997492432594299,
238424,231595,225240,https://doi.org/10.1109/bigdata50022.2020.9378426,https://github.com/diku-dk/annfmp,0.9997498393058777,
240360,233529,227176,https://doi.org/10.48550/arxiv.2306.05724,https://github.com/joshwa71/uncertaintyshap,0.9997522234916687,
217597,210827,204413,https://doi.org/10.1111/1365-2656.14012,https://github.com/zipkinlab/zipkin_etal_2023_jae,0.9997530579566956,
304263,297293,291079,https://doi.org/10.1109/tvcg.2025.3634649,https://github.com/uwdata/mosaic-selection-benchmarks,0.9997532963752747,
267252,260348,254068,https://doi.org/10.1109/hcc46620.2019.00026,https://github.com/infinite-pursuits/ml4hc_3dprediction,0.9997536540031433,
208176,201439,194992,https://doi.org/10.1109/iv55156.2024.10588386,https://github.com/anna-meszaros/trajflow-experimet-setup,0.9997556805610657,
317483,310481,304299,https://doi.org/10.1101/817031,https://github.com/willtownes/quminorm-paper,0.9997561573982239,
341835,334802,328651,https://doi.org/10.1109/cvpr52688.2022.01624,https://github.com/skynbe/pseudo-attributes,0.9997562766075134,
327711,320696,314527,https://doi.org/10.21203/rs.3.rs-8151109/v1,https://github.com/atharva-shah-2298/force,0.9997581839561462,
240037,233207,226853,https://doi.org/10.36227/techrxiv.171173272.21484682/v1,https://github.com/sebastianjiroschlecht/fdnmodalshapes,0.9997602105140686,
259315,252432,246131,https://doi.org/10.31235/osf.io/amfws_v1,https://github.com/manueltonneau/moderation_workforce,0.9997605681419373,
263737,256846,250553,https://doi.org/10.1109/tgrs.2025.3526247,https://github.com/i3ab/df2rq,0.9997618794441223,
251548,244690,238364,https://doi.org/10.48550/arxiv.2512.02014,https://github.com/wren93/tuna,0.9997649788856506,
269041,262135,255857,https://doi.org/10.3390/su141811225,https://github.com/applied-ai-research-lab/airlines-seo,0.9997656941413879,
